Show_ID,Title,Type,Country,Release_Year,Rating
S3605,Money Heist ,Movie,USA,2022,TV-14
S3606,Squid Game  ,Movie,INDIA,2020,TV-MA
S3607,The Witcher,Movie,USA,2020,TV-MA
S3608,Narcos  ,Movie,USA,2018,TV-14
S3609,The Witcher ,Tv Show,CANADA,2020,R
S3610,Narcos ,Tv Show,SPAIN,2019,TV-PG
S3611,Narcos ,Tv Show,INDIA,2018,TV-PG
S3612,Ozark  ,Tv Show,UK,2018,TV-PG
S3613,The Witcher ,Movie,INDIA,2019,TV-PG
S3614,Breaking Bad ,Tv Show,UNKNOWN,0,TV-14
S3615,The Crown ,Tv Show,USA,2019,PG
S3616,The Witcher  ,Tv Show,GERMANY,0,R
S3617,Lucifer ,Tv Show,UK,2020,R
S3618,Dark  ,Movie,USA,2020,TV-MA
S3619,The Crown ,Movie,GERMANY,2018,TV-14
S3620,The Witcher  ,Tv Show,GERMANY,2020,Not Rated
S3621,The Office,Movie,CANADA,2021,TV-14
S3622,Money Heist  ,Movie,INDIA,2020,Not Rated
S3623,Money Heist,Movie,USA,2019,TV-PG
S3624,Money Heist  ,Movie,USA,2022,Not Rated
S3625,Ozark ,Movie,CANADA,0,TV-MA
S3626,Stranger Things  ,Movie,UNKNOWN,2022,TV-14
S3627,Money Heist,Tv Show,USA,2022,TV-MA
S3628,Stranger Things ,Tv Show,UNKNOWN,0,Not Rated
S3629,Stranger Things,Tv Show,GERMANY,2021,TV-PG
S3630,Dark  ,Movie,SPAIN,2019,TV-MA
S3631,Squid Game  ,Movie,USA,2019,TV-MA
S3632,The Office  ,Movie,UNKNOWN,2018,TV-MA
S3633,Breaking Bad ,Movie,INDIA,0,TV-PG
S3634,The Office,Tv Show,USA,0,TV-14
S3635,Dark,Movie,UNKNOWN,2018,TV-MA
S3636,Narcos  ,Movie,UNKNOWN,2019,TV-MA
S3637,Ozark  ,Tv Show,CANADA,2022,TV-PG
S3638,The Witcher  ,Movie,INDIA,2019,Not Rated
S3639,Friends  ,Movie,CANADA,0,TV-14
S3640,Money Heist,Tv Show,GERMANY,2022,R
S3641,Squid Game  ,Movie,UK,2022,Not Rated
S3642,Money Heist  ,Movie,USA,2019,PG
S3643,Narcos  ,Tv Show,UNKNOWN,2021,TV-MA
S3644,Squid Game ,Movie,INDIA,2022,TV-MA
S3645,Breaking Bad,Tv Show,GERMANY,2019,TV-14
S3646,Ozark,Tv Show,UK,0,TV-MA
S3647,The Office,Tv Show,USA,2018,TV-14
S3648,The Crown,Tv Show,USA,2021,Not Rated
S3649,The Crown ,Tv Show,GERMANY,2018,PG
S3650,Stranger Things  ,Tv Show,GERMANY,2021,TV-14
S3651,The Crown ,Tv Show,USA,2022,R
S3652,The Office  ,Movie,USA,2021,TV-MA
S3653,The Witcher  ,Movie,USA,2018,TV-14
S3654,Stranger Things ,Tv Show,UK,2018,R
S3655,Dark,Movie,CANADA,2021,R
S3656,Dark,Movie,SPAIN,2022,Not Rated
S3657,Narcos,Movie,UNKNOWN,2022,TV-14
S3658,Ozark,Movie,GERMANY,2022,PG
S3659,Lucifer,Movie,UNKNOWN,2022,TV-MA
S3660,Lucifer  ,Movie,USA,2020,TV-PG
S3661,Dark  ,Tv Show,USA,2019,TV-14
S3662,The Witcher ,Tv Show,UK,2022,TV-PG
S3663,Breaking Bad,Movie,UNKNOWN,2021,TV-MA
S3664,The Office,Tv Show,INDIA,2020,TV-MA
S3665,The Crown,Tv Show,UK,2021,Not Rated
S3666,The Crown ,Movie,GERMANY,2020,TV-PG
S3667,The Crown  ,Movie,CANADA,2019,Not Rated
S3668,Lucifer  ,Tv Show,INDIA,0,TV-14
S3669,Squid Game  ,Tv Show,INDIA,0,TV-MA
S3670,Stranger Things  ,Tv Show,GERMANY,2018,Not Rated
S3671,The Witcher  ,Movie,USA,0,TV-MA
S3672,Narcos ,Tv Show,GERMANY,2020,TV-14
S3673,Ozark ,Movie,USA,0,R
S3674,The Witcher ,Movie,UNKNOWN,2019,TV-14
S3675,Friends  ,Movie,GERMANY,2021,R
S3676,Narcos,Movie,UNKNOWN,0,PG
S3677,Squid Game  ,Movie,SPAIN,2018,TV-14
S3678,The Crown  ,Tv Show,CANADA,2021,TV-MA
S3679,The Office ,Tv Show,UNKNOWN,2022,TV-MA
S3680,The Witcher ,Movie,UK,2020,Not Rated
S3681,The Crown  ,Tv Show,USA,2022,Not Rated
S3682,Lucifer,Tv Show,USA,2019,PG
S3683,The Office ,Movie,GERMANY,2018,TV-MA
S3684,Stranger Things ,Tv Show,UNKNOWN,2021,TV-14
S3685,Friends ,Movie,GERMANY,2018,TV-MA
S3686,Breaking Bad,Movie,UK,2018,Not Rated
S3687,The Crown  ,Tv Show,CANADA,2022,TV-MA
S3688,Stranger Things ,Tv Show,GERMANY,2020,TV-MA
S3689,Friends  ,Tv Show,INDIA,0,Not Rated
S3690,The Witcher,Movie,USA,2021,PG
S3691,Narcos ,Tv Show,INDIA,2022,TV-14
S3692,Narcos,Tv Show,INDIA,2021,TV-MA
S3693,Narcos ,Movie,INDIA,2019,TV-PG
S3694,Squid Game  ,Movie,USA,2019,PG
S3695,The Office,Movie,INDIA,2021,TV-PG
S3696,Breaking Bad ,Tv Show,GERMANY,2022,R
S3697,Money Heist  ,Tv Show,USA,0,TV-MA
S3698,Dark  ,Movie,SPAIN,2022,TV-14
S3699,Money Heist,Movie,USA,2021,TV-MA
S3700,Stranger Things,Movie,SPAIN,2018,TV-MA
S3701,Narcos ,Movie,USA,0,Not Rated
S3702,The Crown,Tv Show,USA,2019,PG
S3703,Stranger Things ,Movie,USA,2020,TV-MA
S3704,Money Heist,Tv Show,UNKNOWN,0,TV-14
S3705,Breaking Bad  ,Movie,USA,2018,TV-PG
S3706,Stranger Things ,Movie,INDIA,2022,R
S3707,Money Heist  ,Tv Show,USA,2021,PG
S3708,The Witcher ,Movie,USA,2018,TV-MA
S3709,Narcos  ,Tv Show,CANADA,2020,TV-MA
S3710,Narcos  ,Tv Show,INDIA,0,PG
S3711,The Crown,Tv Show,INDIA,0,PG
S3712,Lucifer  ,Movie,UNKNOWN,2022,R
S3713,Ozark  ,Tv Show,CANADA,2020,R
S3714,The Witcher,Movie,CANADA,2018,R
S3715,Breaking Bad ,Tv Show,UK,2019,R
S3716,Friends ,Tv Show,SPAIN,2021,R
S3717,The Witcher ,Movie,USA,2021,TV-14
S3718,The Crown,Movie,INDIA,2018,Not Rated
S3719,Friends,Tv Show,SPAIN,0,TV-MA
S3720,The Crown  ,Movie,SPAIN,0,R
S3721,Ozark,Movie,INDIA,2022,Not Rated
S3722,Stranger Things  ,Movie,INDIA,2020,TV-PG
S3723,Dark,Movie,CANADA,2020,TV-14
S3724,The Office,Movie,UK,0,TV-PG
S3725,The Crown  ,Movie,CANADA,0,R
S3726,Money Heist ,Tv Show,USA,2019,R
S3727,The Witcher,Tv Show,INDIA,2018,TV-14
S3728,Lucifer ,Tv Show,CANADA,2019,TV-PG
S3729,Ozark,Tv Show,INDIA,2020,TV-PG
S3730,Money Heist ,Tv Show,USA,0,R
S3731,Squid Game ,Tv Show,UNKNOWN,0,Not Rated
S3732,Lucifer  ,Movie,USA,2020,Not Rated
S3733,Ozark ,Movie,CANADA,2018,TV-MA
S3734,The Witcher  ,Tv Show,GERMANY,2020,TV-14
S3735,Dark ,Movie,UK,2019,TV-MA
S3736,Squid Game  ,Movie,UK,2018,TV-MA
S3737,Breaking Bad  ,Tv Show,CANADA,2020,R
S3738,Squid Game ,Movie,SPAIN,2018,TV-14
S3739,Narcos  ,Tv Show,SPAIN,2020,R
S3740,Squid Game,Tv Show,UNKNOWN,2019,TV-PG
S3741,The Crown ,Movie,CANADA,2019,R
S3742,The Crown ,Movie,USA,2019,PG
S3743,Stranger Things ,Movie,UNKNOWN,2018,PG
S3744,The Office ,Movie,GERMANY,2019,TV-MA
S3745,Friends  ,Tv Show,SPAIN,2022,TV-MA
S3746,Ozark ,Tv Show,GERMANY,0,TV-14
S3747,The Crown ,Tv Show,USA,2018,Not Rated
S3748,Breaking Bad  ,Tv Show,UNKNOWN,0,TV-14
S3749,Breaking Bad  ,Movie,USA,2021,R
S3750,Stranger Things ,Tv Show,UNKNOWN,2021,TV-14
S3751,The Crown ,Tv Show,GERMANY,2020,PG
S3752,The Office ,Movie,UK,2020,TV-14
S3753,Lucifer  ,Tv Show,INDIA,2019,Not Rated
S3754,Money Heist ,Movie,GERMANY,2020,TV-PG
S3755,Narcos  ,Movie,INDIA,0,TV-PG
S3756,Dark,Movie,INDIA,2021,PG
S3757,The Witcher,Movie,USA,2021,TV-MA
S3758,Breaking Bad  ,Movie,USA,2021,TV-14
S3759,Lucifer  ,Movie,GERMANY,2020,TV-14
S3760,Dark,Movie,USA,2021,TV-PG
S3761,Ozark ,Movie,SPAIN,2021,PG
S3762,Narcos  ,Movie,USA,0,Not Rated
S3763,Narcos,Movie,UK,0,Not Rated
S3764,Narcos ,Movie,UK,0,TV-MA
S3765,Breaking Bad,Tv Show,UNKNOWN,2021,R
S3766,Friends,Tv Show,SPAIN,2018,TV-MA
S3767,Money Heist  ,Movie,CANADA,2018,TV-14
S3768,Money Heist  ,Tv Show,SPAIN,2021,TV-PG
S3769,Breaking Bad ,Movie,UK,2022,TV-PG
S3770,The Office,Movie,GERMANY,0,PG
S3771,The Office  ,Movie,USA,2020,TV-PG
S3772,Lucifer  ,Tv Show,UNKNOWN,0,R
S3773,Breaking Bad  ,Tv Show,USA,2021,PG
S3774,The Witcher ,Movie,INDIA,2018,TV-MA
S3775,Breaking Bad ,Tv Show,USA,2022,TV-MA
S3776,The Office,Movie,INDIA,0,TV-PG
S3777,Squid Game,Movie,UK,2020,R
S3778,The Crown ,Movie,INDIA,2018,TV-MA
S3779,Lucifer ,Tv Show,SPAIN,2018,TV-MA
S3780,Breaking Bad ,Movie,CANADA,2021,TV-MA
S3781,Squid Game,Tv Show,INDIA,2021,Not Rated
S3782,Ozark,Movie,USA,2021,PG
S3783,The Office ,Tv Show,UK,2021,PG
S3784,The Office,Movie,USA,2022,PG
S3785,Friends ,Tv Show,USA,2020,Not Rated
S3786,Breaking Bad  ,Tv Show,INDIA,2018,TV-MA
S3787,The Crown ,Movie,INDIA,2022,TV-14
S3788,The Crown,Tv Show,UK,2020,TV-14
S3789,Friends,Movie,UK,2019,TV-MA
S3790,The Witcher,Tv Show,GERMANY,2021,R
S3791,The Crown  ,Movie,CANADA,2020,TV-PG
S3792,The Crown,Movie,UK,2021,PG
S3793,Ozark,Movie,UK,2022,TV-14
S3794,Money Heist  ,Tv Show,USA,2021,TV-14
S3795,The Crown  ,Tv Show,UNKNOWN,0,PG
S3796,Ozark ,Movie,CANADA,2022,TV-14
S3797,Stranger Things ,Movie,USA,2018,TV-14
S3798,Breaking Bad ,Movie,USA,2021,PG
S3799,Money Heist ,Movie,SPAIN,0,PG
S3800,Dark ,Tv Show,UNKNOWN,2019,R
S3801,Narcos,Tv Show,CANADA,2021,TV-MA
S3802,Friends ,Tv Show,INDIA,2022,TV-PG
S3803,Friends,Tv Show,UNKNOWN,2019,PG
S3804,Narcos ,Movie,CANADA,0,R
S3805,Friends ,Tv Show,UNKNOWN,2022,TV-MA
S3806,The Witcher,Tv Show,GERMANY,2020,R
S3807,The Office ,Movie,INDIA,2021,Not Rated
S3808,Breaking Bad  ,Movie,USA,0,TV-MA
S3809,The Crown ,Movie,USA,0,TV-14
S3810,Lucifer  ,Movie,USA,2022,TV-14
S3811,Dark,Movie,USA,2021,TV-14
S3812,Narcos,Movie,UK,2021,TV-MA
S3813,Stranger Things ,Movie,USA,2018,TV-MA
S3814,Breaking Bad  ,Tv Show,INDIA,2019,PG
S3815,Lucifer  ,Movie,SPAIN,2019,Not Rated
S3816,Friends,Movie,UNKNOWN,2022,R
S3817,Dark,Movie,INDIA,2021,Not Rated
S3818,Narcos ,Movie,GERMANY,2019,TV-MA
S3819,Squid Game  ,Movie,CANADA,2021,TV-MA
S3820,Breaking Bad,Movie,UNKNOWN,2019,TV-MA
S3821,Lucifer ,Movie,USA,2019,TV-MA
S3822,Money Heist,Tv Show,UK,2020,TV-PG
S3823,Breaking Bad  ,Tv Show,SPAIN,2019,Not Rated
S3824,Stranger Things ,Movie,CANADA,2021,R
S3825,Dark ,Movie,USA,2020,PG
S3826,Lucifer ,Movie,USA,2022,TV-PG
S3827,The Crown ,Movie,USA,2019,R
S3828,The Crown,Movie,USA,2019,Not Rated
S3829,Lucifer  ,Tv Show,USA,2018,R
S3830,The Witcher,Movie,UK,0,Not Rated
S3831,Dark ,Tv Show,USA,0,Not Rated
S3832,Money Heist,Movie,UK,0,R
S3833,Lucifer,Tv Show,INDIA,2022,R
S3834,Ozark ,Movie,INDIA,0,R
S3835,Dark,Movie,USA,0,TV-MA
S3836,The Crown ,Movie,CANADA,2021,TV-MA
S3837,Money Heist  ,Tv Show,CANADA,2019,PG
S3838,Ozark,Movie,INDIA,2020,TV-MA
S3839,Squid Game,Tv Show,UK,2019,TV-MA
S3840,The Witcher ,Movie,UK,2021,TV-MA
S3841,Ozark  ,Movie,USA,0,Not Rated
S3842,Ozark,Movie,UNKNOWN,2021,Not Rated
S3843,Friends,Tv Show,UNKNOWN,2018,TV-MA
S3844,Narcos  ,Tv Show,USA,2022,TV-14
S3845,Ozark,Tv Show,SPAIN,2021,R
S3846,Narcos  ,Tv Show,UK,0,TV-MA
S3847,Dark ,Tv Show,USA,2022,TV-MA
S3848,Friends  ,Tv Show,UNKNOWN,2018,TV-MA
S3849,Dark  ,Tv Show,INDIA,2020,Not Rated
S3850,Money Heist  ,Tv Show,GERMANY,2019,TV-MA
S3851,Ozark  ,Movie,INDIA,2020,TV-MA
S3852,The Crown,Movie,UK,2022,TV-PG
S3853,Dark  ,Tv Show,UNKNOWN,2018,TV-MA
S3854,The Witcher  ,Movie,UNKNOWN,2021,TV-14
S3855,The Witcher,Movie,USA,2020,R
S3856,Money Heist,Tv Show,UNKNOWN,2022,PG
S3857,Breaking Bad,Movie,USA,2021,TV-MA
S3858,Lucifer ,Movie,USA,2022,PG
S3859,The Crown,Tv Show,INDIA,2021,TV-MA
S3860,Narcos  ,Movie,SPAIN,2022,TV-MA
S3861,Ozark ,Movie,USA,2019,TV-MA
S3862,Stranger Things  ,Movie,SPAIN,2018,TV-MA
S3863,Breaking Bad,Movie,USA,2018,R
S3864,Dark ,Tv Show,INDIA,0,PG
S3865,The Crown ,Movie,UK,0,Not Rated
S3866,Money Heist  ,Tv Show,INDIA,2020,R
S3867,Ozark ,Movie,GERMANY,2020,Not Rated
S3868,Squid Game  ,Tv Show,INDIA,2019,TV-PG
S3869,Lucifer ,Tv Show,INDIA,2019,R
S3870,Squid Game ,Tv Show,UNKNOWN,2018,TV-MA
S3871,Ozark,Movie,SPAIN,2020,TV-14
S3872,The Office,Tv Show,USA,2021,TV-MA
S3873,Ozark  ,Tv Show,UNKNOWN,0,TV-14
S3874,Narcos,Tv Show,INDIA,2018,R
S3875,Breaking Bad ,Movie,USA,2022,R
S3876,Friends  ,Tv Show,INDIA,2021,TV-PG
S3877,Money Heist,Movie,USA,2022,PG
S3878,Stranger Things,Tv Show,USA,2020,TV-PG
S3879,Squid Game  ,Tv Show,USA,0,PG
S3880,The Crown  ,Tv Show,USA,2021,TV-MA
S3881,Stranger Things,Movie,USA,2022,TV-MA
S3882,Money Heist,Tv Show,UNKNOWN,2021,TV-MA
S3883,Narcos  ,Tv Show,USA,2019,Not Rated
S3884,Breaking Bad ,Movie,USA,2018,R
S3885,Ozark ,Movie,INDIA,2019,R
S3886,Narcos  ,Movie,USA,2022,R
S3887,The Office  ,Movie,UK,2021,TV-PG
S3888,Breaking Bad,Tv Show,USA,2019,TV-14
S3889,The Witcher ,Movie,INDIA,2020,PG
S3890,The Crown ,Movie,GERMANY,2018,R
S3891,Lucifer ,Tv Show,USA,2018,Not Rated
S3892,The Crown  ,Movie,UK,2019,R
S3893,Dark ,Tv Show,INDIA,2019,PG
S3894,Lucifer  ,Movie,USA,2020,PG
S3895,Ozark,Movie,CANADA,2022,PG
S3896,Breaking Bad,Tv Show,USA,2020,PG
S3897,Breaking Bad,Tv Show,SPAIN,2020,R
S3898,Stranger Things  ,Tv Show,GERMANY,0,PG
S3899,Friends,Tv Show,UNKNOWN,2020,TV-MA
S3900,Stranger Things ,Tv Show,UNKNOWN,2018,TV-MA
S3901,Lucifer  ,Tv Show,USA,2020,Not Rated
S3902,Narcos  ,Movie,SPAIN,2018,TV-MA
S3903,The Crown ,Tv Show,CANADA,2022,R
S3904,Breaking Bad ,Tv Show,INDIA,2022,Not Rated
S3905,The Crown  ,Tv Show,CANADA,2018,R
S3906,Stranger Things ,Movie,UK,2019,R
S3907,Narcos,Tv Show,SPAIN,0,TV-MA
S3908,Narcos ,Tv Show,USA,2019,Not Rated
S3909,Breaking Bad ,Tv Show,USA,2021,TV-MA
S3910,Lucifer ,Movie,CANADA,2020,TV-14
S3911,Money Heist  ,Movie,USA,0,TV-MA
S3912,The Office ,Tv Show,USA,2020,TV-MA
S3913,Squid Game,Tv Show,INDIA,2021,TV-PG
S3914,Lucifer  ,Movie,USA,0,TV-MA
S3915,Money Heist,Movie,UNKNOWN,2018,R
S3916,Stranger Things ,Tv Show,UNKNOWN,2018,TV-MA
S3917,Stranger Things,Tv Show,UNKNOWN,0,R
S3918,Narcos  ,Tv Show,USA,2022,TV-PG
S3919,Narcos ,Movie,SPAIN,2020,Not Rated
S3920,Lucifer  ,Tv Show,USA,2022,TV-MA
S3921,Money Heist  ,Tv Show,INDIA,2021,TV-PG
S3922,Narcos,Movie,USA,2022,TV-PG
S3923,Stranger Things,Movie,INDIA,2022,PG
S3924,The Office ,Movie,SPAIN,2021,PG
S3925,Lucifer  ,Tv Show,GERMANY,2022,TV-14
S3926,The Witcher  ,Movie,USA,2020,PG
S3927,The Witcher ,Movie,INDIA,0,PG
S3928,The Crown  ,Movie,UNKNOWN,2019,TV-MA
S3929,Narcos ,Tv Show,USA,2019,Not Rated
S3930,The Office  ,Movie,INDIA,2021,Not Rated
S3931,The Crown ,Movie,UK,2022,TV-PG
S3932,Narcos  ,Movie,INDIA,2019,Not Rated
S3933,The Office,Tv Show,UK,2018,TV-MA
S3934,The Crown  ,Tv Show,UK,2019,R
S3935,Stranger Things  ,Movie,USA,2021,TV-14
S3936,Dark ,Movie,CANADA,2022,R
S3937,The Crown ,Movie,UK,2018,PG
S3938,Lucifer ,Movie,INDIA,2018,TV-14
S3939,Squid Game,Tv Show,USA,2018,TV-MA
S3940,Money Heist,Movie,UK,2019,TV-MA
S3941,Stranger Things,Tv Show,UK,0,TV-PG
S3942,The Office,Tv Show,INDIA,2018,Not Rated
S3943,Ozark,Tv Show,UK,0,TV-14
S3944,The Witcher,Tv Show,USA,2018,TV-MA
S3945,Squid Game,Movie,USA,2020,TV-14
S3946,Dark ,Tv Show,CANADA,2019,R
S3947,The Crown,Tv Show,USA,2019,PG
S3948,Lucifer ,Movie,CANADA,2018,TV-MA
S3949,Dark,Movie,UK,2020,Not Rated
S3950,Lucifer ,Tv Show,USA,2020,PG
S3951,The Crown ,Tv Show,INDIA,0,TV-14
S3952,Money Heist,Movie,UK,2021,TV-MA
S3953,Money Heist ,Tv Show,CANADA,2020,TV-14
S3954,The Crown ,Tv Show,SPAIN,2018,Not Rated
S3955,The Office,Movie,USA,2019,TV-PG
S3956,Lucifer ,Movie,UK,0,TV-MA
S3957,Breaking Bad  ,Movie,USA,2021,Not Rated
S3958,Squid Game ,Movie,USA,2018,TV-PG
S3959,The Crown  ,Movie,CANADA,2021,TV-MA
S3960,Stranger Things  ,Tv Show,INDIA,2018,TV-PG
S3961,Ozark,Movie,USA,2021,TV-MA
S3962,The Crown,Tv Show,UK,2019,TV-PG
S3963,Money Heist ,Tv Show,USA,2018,TV-PG
S3964,Squid Game ,Tv Show,USA,2022,TV-PG
S3965,Dark,Tv Show,GERMANY,2022,TV-14
S3966,Narcos ,Tv Show,USA,0,TV-MA
S3967,Dark ,Movie,USA,0,Not Rated
S3968,Money Heist  ,Movie,USA,2018,Not Rated
S3969,Lucifer ,Movie,CANADA,2018,R
S3970,Stranger Things ,Tv Show,USA,2021,TV-MA
S3971,The Crown,Tv Show,UNKNOWN,2022,TV-MA
S3972,The Crown  ,Tv Show,UNKNOWN,2022,TV-PG
S3973,The Crown,Movie,USA,0,PG
S3974,Dark  ,Movie,INDIA,2022,TV-14
S3975,Lucifer  ,Tv Show,INDIA,0,R
S3976,The Office  ,Movie,CANADA,2020,TV-MA
S3977,Breaking Bad ,Tv Show,USA,2022,R
S3978,Narcos ,Movie,UK,0,R
S3979,Ozark,Tv Show,INDIA,2021,Not Rated
S3980,Money Heist ,Tv Show,UNKNOWN,2020,TV-MA
S3981,Squid Game,Movie,SPAIN,0,TV-MA
S3982,Dark  ,Tv Show,CANADA,2022,PG
S3983,Dark ,Tv Show,GERMANY,2021,R
S3984,Squid Game  ,Movie,USA,2022,R
S3985,Dark  ,Movie,GERMANY,2019,TV-PG
S3986,The Crown,Movie,UK,2018,TV-14
S3987,Friends,Tv Show,CANADA,2021,TV-PG
S3988,Breaking Bad  ,Tv Show,UNKNOWN,2019,TV-MA
S3989,Squid Game  ,Tv Show,USA,2022,TV-MA
S3990,Stranger Things  ,Tv Show,USA,2022,TV-MA
S3991,Friends  ,Movie,USA,2020,R
S3992,Narcos,Tv Show,INDIA,2019,Not Rated
S3993,Money Heist ,Tv Show,GERMANY,2019,TV-MA
S3994,Money Heist,Movie,USA,0,Not Rated
S3995,Friends ,Tv Show,INDIA,2020,TV-MA
S3996,Lucifer  ,Movie,USA,0,TV-PG
S3997,Narcos ,Tv Show,SPAIN,2022,Not Rated
S3998,Breaking Bad ,Tv Show,CANADA,2018,TV-MA
S3999,Breaking Bad  ,Tv Show,INDIA,2021,PG
S4000,Dark ,Movie,UNKNOWN,0,TV-14
S4001,Dark,Tv Show,UK,0,R
S4002,Stranger Things  ,Tv Show,CANADA,0,TV-MA
S4003,The Witcher ,Tv Show,USA,2020,TV-MA
S4004,The Crown ,Movie,USA,2019,TV-MA
S4005,Breaking Bad,Tv Show,INDIA,2021,TV-PG
S4006,The Witcher  ,Movie,USA,2019,TV-MA
S4007,The Office  ,Tv Show,SPAIN,2022,Not Rated
S4008,Money Heist  ,Movie,SPAIN,2018,Not Rated
S4009,Stranger Things,Tv Show,USA,2021,R
S4010,The Witcher  ,Tv Show,USA,2021,PG
S4011,The Office ,Movie,USA,2022,Not Rated
S4012,Friends  ,Movie,INDIA,2020,TV-14
S4013,Money Heist ,Tv Show,CANADA,2022,TV-MA
S4014,Dark ,Movie,CANADA,2018,TV-PG
S4015,Friends  ,Movie,INDIA,2020,Not Rated
S4016,Breaking Bad  ,Movie,USA,2020,TV-MA
S4017,The Crown,Tv Show,USA,2020,TV-PG
S4018,Friends ,Movie,UK,2022,TV-MA
S4019,Money Heist ,Movie,SPAIN,2021,TV-14
S4020,The Office,Tv Show,USA,2018,TV-14
S4021,The Crown,Tv Show,INDIA,2020,TV-14
S4022,Breaking Bad ,Movie,USA,2019,TV-14
S4023,Money Heist ,Tv Show,CANADA,2020,TV-14
S4024,Narcos ,Tv Show,CANADA,2020,Not Rated
S4025,Stranger Things,Movie,INDIA,2019,TV-MA
S4026,The Witcher  ,Tv Show,SPAIN,2021,Not Rated
S4027,The Crown,Tv Show,UK,2020,TV-PG
S4028,Narcos  ,Tv Show,UK,2022,TV-MA
S4029,The Crown ,Movie,USA,2021,TV-MA
S4030,The Office ,Movie,USA,2022,TV-MA
S4031,Stranger Things  ,Movie,SPAIN,2020,PG
S4032,Breaking Bad ,Movie,GERMANY,0,PG
S4033,Stranger Things  ,Tv Show,CANADA,2018,TV-MA
S4034,Stranger Things,Tv Show,INDIA,2020,PG
S4035,The Crown  ,Movie,CANADA,2021,PG
S4036,Narcos ,Movie,SPAIN,2019,TV-MA
S4037,Money Heist  ,Movie,UK,2022,R
S4038,Dark,Tv Show,USA,0,TV-PG
S4039,Breaking Bad  ,Tv Show,USA,2018,R
S4040,The Witcher ,Tv Show,GERMANY,2018,Not Rated
S4041,Stranger Things,Movie,UK,0,TV-14
S4042,Squid Game ,Tv Show,INDIA,0,TV-MA
S4043,Lucifer,Movie,USA,2019,PG
S4044,Money Heist  ,Movie,USA,2021,TV-MA
S4045,Narcos ,Movie,INDIA,2019,Not Rated
S4046,Ozark ,Movie,UK,2022,R
S4047,Lucifer  ,Movie,USA,0,Not Rated
S4048,Narcos,Movie,CANADA,0,TV-MA
S4049,Friends,Tv Show,UK,2021,TV-PG
S4050,Ozark ,Tv Show,USA,2018,TV-MA
S4051,The Crown ,Tv Show,USA,2021,TV-PG
S4052,Dark  ,Movie,USA,2020,TV-PG
S4053,The Crown,Movie,GERMANY,2022,TV-MA
S4054,Narcos,Tv Show,USA,2019,TV-PG
S4055,Squid Game ,Movie,USA,2021,R
S4056,Friends,Movie,INDIA,2021,TV-PG
S4057,Dark,Movie,UK,2019,PG
S4058,Dark ,Movie,USA,2022,TV-PG
S4059,Friends  ,Tv Show,INDIA,2019,TV-MA
S4060,Dark ,Movie,USA,2019,TV-MA
S4061,Lucifer ,Movie,INDIA,0,TV-14
S4062,Dark  ,Tv Show,USA,2020,Not Rated
S4063,Money Heist  ,Movie,GERMANY,2019,TV-14
S4064,Lucifer,Tv Show,USA,2018,TV-MA
S4065,The Crown ,Movie,SPAIN,2022,TV-MA
S4066,Dark,Movie,INDIA,2022,TV-MA
S4067,Breaking Bad ,Movie,GERMANY,0,PG
S4068,Stranger Things ,Movie,SPAIN,0,TV-14
S4069,Friends  ,Movie,USA,0,Not Rated
S4070,Squid Game,Tv Show,INDIA,2020,TV-MA
S4071,Money Heist ,Tv Show,UK,2021,Not Rated
S4072,Ozark ,Tv Show,USA,2019,TV-MA
S4073,The Office ,Tv Show,USA,2020,TV-MA
S4074,Lucifer  ,Tv Show,USA,2021,TV-MA
S4075,Narcos  ,Tv Show,UK,2022,PG
S4076,The Crown  ,Tv Show,SPAIN,2022,R
S4077,Friends ,Tv Show,CANADA,2021,PG
S4078,The Office ,Movie,INDIA,2019,R
S4079,Money Heist ,Tv Show,INDIA,0,R
S4080,The Office ,Movie,USA,2019,R
S4081,Lucifer  ,Tv Show,UNKNOWN,2022,R
S4082,Lucifer,Tv Show,CANADA,2018,TV-MA
S4083,Stranger Things,Tv Show,INDIA,2018,TV-PG
S4084,Lucifer ,Movie,INDIA,0,TV-MA
S4085,Breaking Bad  ,Tv Show,INDIA,2022,R
S4086,The Witcher ,Tv Show,USA,2020,TV-PG
S4087,Narcos ,Movie,UK,2020,TV-PG
S4088,Lucifer  ,Movie,INDIA,2022,TV-14
S4089,Squid Game,Movie,USA,2020,Not Rated
S4090,The Office,Movie,USA,2020,Not Rated
S4091,Stranger Things ,Tv Show,UK,0,TV-14
S4092,Dark ,Tv Show,GERMANY,2022,TV-MA
S4093,Friends ,Tv Show,USA,2019,Not Rated
S4094,Money Heist  ,Movie,UNKNOWN,2020,TV-MA
S4095,Stranger Things ,Tv Show,GERMANY,0,TV-MA
S4096,The Crown,Tv Show,USA,2021,R
S4097,Breaking Bad,Movie,SPAIN,2018,TV-PG
S4098,The Crown  ,Tv Show,GERMANY,2018,R
S4099,The Office  ,Movie,INDIA,2018,TV-14
S4100,Ozark,Movie,UK,0,TV-MA
S4101,Stranger Things  ,Movie,UNKNOWN,2022,TV-PG
S4102,Dark,Movie,UNKNOWN,2020,PG
S4103,The Witcher ,Movie,INDIA,2020,TV-PG
S4104,Narcos,Movie,UNKNOWN,2021,PG
S4105,Lucifer ,Movie,USA,0,PG
S4106,Squid Game ,Movie,USA,2020,TV-MA
S4107,Lucifer ,Tv Show,GERMANY,2020,TV-14
